수집일,수집시각,사이트,카테고리,순위,브랜드,상품명,가격,광고여부,링크,이미지
2026-08-19,2026-08-19 17:11,카카오선물하기,건강식품·영양제,11,뉴트리포유,명품 비타민 뉴트리포유 듀얼+ 이뮨 종합 멀티비타민&미네랄 7입+2입 증정 - 선물하기 단독 에디션,19900,N,https://gift.kakao.com/product/10056171,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219100848_1c2cc8073bd44eaab9f09d6b8fb8f34c.jpg
2026-08-19,2026-08-19 17:11,카카오선물하기,건강식품·영양제,12,정관장,"[정관장] 활기력부스터 박스 (400mg x 20정 + 20ml x 20병,이중복합제형)",55000,N,https://gift.kakao.com/product/6371333,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260604162347_d9a2dc348f2b4310b0ddb7f5aa38290a.jpg
2026-08-19,2026-08-19 17:11,카카오선물하기,건강식품·영양제,13,오쏘몰,1입 추가 증정 오쏘몰 바이탈 m/f 남성/여성 선택가능 14입 + 1입 추가 증정 - 시그니처 기프트 에디션 (공식수입),59800,N,https://gift.kakao.com/product/8167919,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260818152748_badad03c8c2949fab47a08295a1f2350.jpg
2026-08-19,2026-08-19 17:11,카카오선물하기,건강식품·영양제,14,정관장,에너지선물 [정관장] 활기력 맥스 에너지박스 (20ml x 16병),38500,N,https://gift.kakao.com/product/2941722,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260625113454_3363c26cec4a4e0abe0ab19e3b2dfcb5.jpg
2026-08-19,2026-08-19 17:11,카카오선물하기,건강식품·영양제,15,그레인온,[그레인온] 골드 카무트 브랜드밀 효소 3개월(+선물포장),44900,N,https://gift.kakao.com/product/13180343,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260818100113_9e4ce78190814e658990a2dbfe65f58f.jpg
2026-08-19,2026-08-19 17:11,카카오선물하기,건강식품·영양제,16,종근당건강,비타민 선물 추천 아임비타 멀티비타민 이뮨샷 1박스(5입) / 비타민선물 응원선물 에너지 선물 직장동료 선물,15900,N,https://gift.kakao.com/product/5551542,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260513082713_f5025425b9024348b2621639f67a34af.jpg
2026-08-19,2026-08-19 17:11,카카오선물하기,건강식품·영양제,17,고려은단,고함량 비타민C 고려은단 메가도스C 3000 100포 / 분말비타민C,28000,N,https://gift.kakao.com/product/3252731,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260622094716_0c27637e94fe48569f8a21076d1fb36c.jpg
2026-08-19,2026-08-19 17:11,카카오선물하기,건강식품·영양제,18,고려은단,고려은단 메가도스 이뮨샷 최고심 에디션 (20개입)+유리컵 증정 / 멀티비타민 아미노산 아르기닌,37900,N,https://gift.kakao.com/product/7044096,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260814121316_bf2b89cb4ed046918de6111b73ddad68.jpg
2026-08-19,2026-08-19 17:11,카카오선물하기,건강식품·영양제,19,닥터블릿,"""올인원 명품비타민"" 이뮨비타민 올인원 멀티비타민&미네랄 프로 30병+쇼핑백증정",52900,N,https://gift.kakao.com/product/10903147,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260601193534_8d89165f65364cb0b3c77a98481c17d6.jpg
2026-08-19,2026-08-19 17:11,카카오선물하기,건강식품·영양제,20,정관장,[정관장] 활기력 (20ml x 10병),29000,N,https://gift.kakao.com/product/999713,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250707082607_8bbbfe2e4a3641e3996324de4c0e3909.jpeg
