수집일,수집시각,사이트,카테고리,순위,브랜드,상품명,가격,광고여부,링크,이미지
2026-08-14,2026-08-14 15:46,카카오선물하기,건강식품·영양제,11,정관장,신상비타민선물 [정관장] 활기마이트(액상30ml+분말500mg) 7입 + [증정] 1입,39000,N,https://gift.kakao.com/product/12159594,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260812135521_25667cc1efc34a698d1813fe75189344.jpg
2026-08-14,2026-08-14 15:46,카카오선물하기,건강식품·영양제,12,정관장,에너지선물 [정관장] 활기력 맥스 에너지박스 (20ml x 16병),38500,N,https://gift.kakao.com/product/2941722,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260625113454_3363c26cec4a4e0abe0ab19e3b2dfcb5.jpg
2026-08-14,2026-08-14 15:46,카카오선물하기,건강식품·영양제,13,오쏘몰,성별 맞춤 설계 오쏘몰 바이탈 m/f 남성/여성 선택가능 14입 - 시그니처 기프트 에디션 (공식수입),59800,N,https://gift.kakao.com/product/8167919,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260720085358_f71eba17fe274d1586a7ac1b6ebd74fb.jpg
2026-08-14,2026-08-14 15:46,카카오선물하기,건강식품·영양제,14,종근당,올인원 명품비타민 이뮨 멀티비타민 미네랄 7입+비타민젤리 마시는 액상 종합 비타민 수험생 직장인 부모님 건강 선물,21900,N,https://gift.kakao.com/product/7948462,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260814153548_9829675ac5e14db383c0dd63450e48bc.jpg
2026-08-14,2026-08-14 15:46,카카오선물하기,건강식품·영양제,15,정관장,[정관장] 활기력 (20ml x 10병),29000,N,https://gift.kakao.com/product/999713,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250707082607_8bbbfe2e4a3641e3996324de4c0e3909.jpeg
2026-08-14,2026-08-14 15:46,카카오선물하기,건강식품·영양제,16,옵티젠,한국인 맞춤 비타민 옵티젠 이뮨 멀티비타민&미네랄 30입 / 1박스,59900,N,https://gift.kakao.com/product/11090567,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260703113258_219f277f4a66466ea414f5539beed475.jpg
2026-08-14,2026-08-14 15:46,카카오선물하기,건강식품·영양제,17,고려은단,고려은단 메가도스 이뮨샷 최고심 에디션 (20개입)+유리컵 증정 / 멀티비타민 아미노산 아르기닌,37900,N,https://gift.kakao.com/product/7044096,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260814121316_bf2b89cb4ed046918de6111b73ddad68.jpg
2026-08-14,2026-08-14 15:46,카카오선물하기,건강식품·영양제,18,메디트리,몰티즈 비타민 [단독]올인원 이뮨 멀티비타민 몰티즈 콜라보 14+2입 종합 액상 비타민 수험생 부모님 직장인 선물 + 스티커 증정,31900,N,https://gift.kakao.com/product/13030417,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260814133652_87b5b1586f1c4a129a29213aab088f45.jpg
2026-08-14,2026-08-14 15:46,카카오선물하기,건강식품·영양제,19,원기담,"아미노루틴 원기담 아미노 활력 부스터_20g 30병_13종 아미노산, 30일분",32900,N,https://gift.kakao.com/product/13701942,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260609110405_29b348aca3174742b2e65cc4d03eb8bc.png
2026-08-14,2026-08-14 15:46,카카오선물하기,건강식품·영양제,20,고려은단,고함량 비타민C 고려은단 메가도스C 3000 100포 / 분말비타민C,24900,N,https://gift.kakao.com/product/3252731,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260622094716_0c27637e94fe48569f8a21076d1fb36c.jpg
