수집일,수집시각,사이트,카테고리,순위,브랜드,상품명,가격,광고여부,링크,이미지
2026-08-26,2026-08-26 12:40,카카오선물하기,건강식품·영양제,11,정관장,"[정관장] 활기력부스터 박스 (400mg x 20정 + 20ml x 20병,이중복합제형)",55000,N,https://gift.kakao.com/product/6371333,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260604162347_d9a2dc348f2b4310b0ddb7f5aa38290a.jpg
2026-08-26,2026-08-26 12:40,카카오선물하기,건강식품·영양제,12,뉴트리포유,명품 비타민 뉴트리포유 듀얼+ 이뮨 종합 멀티비타민&미네랄 7입+2입 증정 - 선물하기 단독 에디션,19900,N,https://gift.kakao.com/product/10056171,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260219100848_1c2cc8073bd44eaab9f09d6b8fb8f34c.jpg
2026-08-26,2026-08-26 12:40,카카오선물하기,건강식품·영양제,13,닥터블릿,"""올인원 명품비타민"" 이뮨비타민 올인원 멀티비타민&미네랄 프로 30병+쇼핑백증정",52900,N,https://gift.kakao.com/product/10903147,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260601193534_8d89165f65364cb0b3c77a98481c17d6.jpg
2026-08-26,2026-08-26 12:40,카카오선물하기,건강식품·영양제,14,정관장,신상비타민선물 [정관장] 활기마이트(액상30ml+분말500mg) 7입 + [증정] 1입,35000,N,https://gift.kakao.com/product/12159594,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260812135521_25667cc1efc34a698d1813fe75189344.jpg
2026-08-26,2026-08-26 12:40,카카오선물하기,건강식품·영양제,15,유한건강생활,비타민선물 [호빵맨 키링 증정] 돌려서 톡! 호빵맨 트위스트샷 에너지 10개입 / 고함량 멀티비타민&미네랄 응원선물 직장동료선물,30000,N,https://gift.kakao.com/product/13330013,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260803100402_a4e4dbbabccd49bebc515a643bbf08dc.jpg
2026-08-26,2026-08-26 12:40,카카오선물하기,건강식품·영양제,16,뉴트리포유,명품 비타민 뉴트리포유 듀얼+ 이뮨 종합 멀티비타민&미네랄 30입+2입 증정 - 선물하기 단독 기획팩,56900,N,https://gift.kakao.com/product/10650891,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20251211155047_c17c881cd8e7477d88a209d01f789247.jpg
2026-08-26,2026-08-26 12:40,카카오선물하기,건강식품·영양제,17,정관장,[정관장] 활기력 (20ml x 10병),29000,N,https://gift.kakao.com/product/999713,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20250707082607_8bbbfe2e4a3641e3996324de4c0e3909.jpeg
2026-08-26,2026-08-26 12:40,카카오선물하기,건강식품·영양제,18,고려은단,고함량 비타민C 고려은단 메가도스C 3000 100포 / 분말비타민C,24900,N,https://gift.kakao.com/product/3252731,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260622094716_0c27637e94fe48569f8a21076d1fb36c.jpg
2026-08-26,2026-08-26 12:40,카카오선물하기,건강식품·영양제,19,종근당건강,온가족 유산균 선물 ALL NEW 락토핏 골드 6통(300일분) + 골드 60포 추가증정,65400,N,https://gift.kakao.com/product/682866,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260821145720_6d3ef171a9954352a3acdc015b011607.jpg
2026-08-26,2026-08-26 12:40,카카오선물하기,건강식품·영양제,20,정관장,에너지선물 [정관장] 활기력 맥스 에너지박스 (20ml x 16병),38500,N,https://gift.kakao.com/product/2941722,https://img1.kakaocdn.net/thumb/C175x175@2x.fwebp.q82/?fname=https%3A%2F%2Fst.kakaocdn.net%2Fproduct%2Fgift%2Fproduct%2F20260625113454_3363c26cec4a4e0abe0ab19e3b2dfcb5.jpg
